,id,price,beds,baths,garage,stories,house_type,lot_sqft,sqft,year_built,address,postal_code,state,city,tags,lat,lon,county,basement,big_bathroom,big_lot,big_yard,carport,cathedral_ceiling,central_air,city_view,community_boat_facilities,community_golf,community_outdoor_space,community_park,community_security_features,corner_lot,cul_de_sac,den_or_office,dining_room,dishwasher,elevator,ensuite,exposed_brick,family_room,farm,fenced_courtyard,fenced_yard,fireplace,fixer_upper,floor_plan,forced_air,front_porch,fruit_trees,furniture,game_room,garage_1_or_more,garage_2_or_more,garage_3_or_more,golf_course,golf_course_lot_or_frontage,golf_course_view,granite_kitchen,groundscare,high_ceiling,hill_or_mountain_view,horse_facilities,investment_opportunity,lake_view,large_porch,laundry_room,maintenance,marina,master_bathroom,master_bedroom,master_suite,new_construction,new_roof,open_floor_plan,pond,private_backyard,ranch,recreation_facilities,rental_property,river_view,shopping,single_story,smart_homes,spa_or_hot_tub,swimming_pool,trails,two_or_more_stories,updated_kitchen,vaulted_ceiling,view,views,washer_dryer,water_view,waterfront,wine_cellar,wooded_land
53,4708243203,249900,3.0,2,,1.0,single_family,13504.0,1792.0,1960.0,2330 Blackmore St,47250,IN,Madison,"['central_air', 'family_room', 'forced_air', 'single_story', 'garage_1_or_more', 'farm', 'ranch']",38.770458,-85.392769,Jefferson,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,4904932847,145000,3.0,2,,2.0,single_family,45738.0,1800.0,1960.0,8357 E Doe Run Rd,47250,IN,Madison,"['community_boat_facilities', 'community_outdoor_space', 'family_room', 'recreation_facilities', 'swimming_pool', 'two_or_more_stories', 'open_floor_plan', 'floor_plan', 'big_lot']",38.738675,-85.23432,Jefferson,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
55,9390609000,199900,2.0,3,,2.0,single_family,1742.0,1770.0,1900.0,311 and 313 E Main St,47250,IN,Madison,"['central_air', 'city_view', 'den_or_office', 'family_room', 'forced_air', 'laundry_room', 'view', 'basement', 'two_or_more_stories']",38.736514,-85.376782,Jefferson,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
56,4830885420,55000,,0,,,land,3920.0,,,1128 W Second St,47250,IN,Madison,"['river_view', 'view', 'water_view', 'trails', 'marina']",38.738883,-85.39825,Jefferson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
57,4956322582,649000,5.0,6,,2.0,single_family,5227.0,3080.0,1840.0,510 W Main St,47250,IN,Madison,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'dining_room', 'fireplace', 'forced_air', 'view', 'washer_dryer', 'basement', 'two_or_more_stories', 'large_porch', 'ensuite']",38.737525,-85.385079,Jefferson,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
58,4095503279,35000,,0,,,land,34848.0,,,1401 E Scenic View Dr,47250,IN,Madison,"['hill_or_mountain_view', 'view', 'big_lot', 'views']",38.737479,-85.359621,Jefferson,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
59,4915665439,35000,,0,,,land,34848.0,,,280 S Indian Cave Rd,47250,IN,Madison,"['hill_or_mountain_view', 'view', 'big_lot', 'views']",38.737581,-85.35995,Jefferson,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60,3340752843,330000,0.0,0,,,land,3354120.0,,,9000 E Doe Run Rd,47250,IN,Madison,"['hill_or_mountain_view', 'view', 'big_lot', 'trails']",38.75827,-85.203579,Jefferson,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
61,9253374266,80000,0.0,0,,,land,32670.0,,,8122 E HI Acres Dr Lot 11,47250,IN,Madison,"['community_park', 'recreation_facilities', 'river_view', 'view', 'water_view', 'waterfront']",38.722763,-85.237383,Jefferson,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
62,3017547800,89900,,0,,,land,126324.0,,,3050 Clifty Dr,47250,IN,Madison,,38.756191,-85.450173,Jefferson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,4969104800,175000,3.0,3,,2.0,single_family,5663.0,2672.0,1855.0,1017 W First St,47250,IN,Madison,"['community_outdoor_space', 'corner_lot', 'fireplace', 'basement', 'two_or_more_stories', 'rental_property', 'trails', 'shopping']",38.736801,-85.393453,Jefferson,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
64,9928159455,499000,,0,,,land,1501078.0,,,3333 Bevcher Dr,47250,IN,Madison,"['big_lot', 'farm', 'shopping']",,,Jefferson,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4095689608,49000,,0,,,land,43560.0,,,1400 E Scenic View Dr,47250,IN,Madison,"['basement', 'big_lot', 'river_view']",38.736678,-85.360382,Jefferson,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,4125057863,25000,,0,,,land,17424.0,,,2518 Poplar Ridge Ln,47250,IN,Madison,,38.773917,-85.375553,Jefferson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,4915889035,39900,,0,,,land,32670.0,,,1301 E Scenic View Dr,47250,IN,Madison,['view'],38.736448,-85.362313,Jefferson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
68,9449783607,400000,,0,,,land,871200.0,,,3881 N Old Sr 62,47250,IN,Madison,['big_lot'],38.794217,-85.353313,Jefferson,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,9264756370,95000,,0,,,land,79519.0,,,122-130 Holt Dr,47250,IN,Madison,['big_lot'],38.779813,-85.384734,Jefferson,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,4079376724,34900,,0,,,land,41818.0,,,3400 N SR 7,47250,IN,Madison,"['corner_lot', 'big_lot']",38.787423,-85.430776,Jefferson,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
